High,Low,Open,Close,Volume,Adj Close,Forward Return,Up/Dw,Rate
128.2218017578125,126.57743835449219,126.70172119140625,128.1453094482422,3951265.0,111.76625061035156,128.74952392578126,UP,0.4715072913247096
129.94264221191406,128.8432159423828,129.06309509277344,129.46463012695312,3293436.0,112.91693115234375,129.00191345214844,DW,-0.35740779110938753
128.92926025390625,127.6864242553711,127.69598388671875,128.43212890625,2482890.0,112.01639556884766,129.45124206542968,UP,0.7935032829079638
128.33651733398438,127.34225463867188,127.55258178710938,128.2026824951172,2537073.0,111.81629180908203,129.92925109863282,UP,1.3467492020546372
129.0248565673828,127.53346252441406,127.81070709228516,128.28871154785156,3232977.0,111.89131927490234,130.24091491699218,UP,1.521726538201648
129.88528442382812,128.0305938720703,128.5946502685547,129.35946655273438,4545916.0,112.82521057128906,130.49139404296875,UP,0.8750248593309837
130.77438354492188,129.35946655273438,129.7705535888672,130.72657775878906,3902208.0,114.01759338378906,130.72848815917968,UP,0.0014613710718708005
131.806884765625,130.31549072265625,130.9751434326172,130.67877197265625,3405148.0,113.97589111328125,131.03824157714843,UP,0.27507880512329347
130.6309814453125,129.13002014160156,129.52198791503906,130.5927276611328,3693426.0,113.90084838867188,131.529638671875,UP,0.7174296972901332
131.10899353027344,129.5889129638672,130.28680419921875,129.84703063964844,3850326.0,113.25045776367188,133.07265930175782,UP,2.484175915474843
131.988525390625,129.7418670654297,130.0191192626953,130.6118621826172,4232011.0,113.91753387451172,134.26768798828124,UP,2.7989998339910325
132.11280822753906,130.98471069335938,131.28106689453125,131.91204833984375,4519661.0,115.05152893066406,134.76099548339843,UP,2.159732321201598
132.2466583251953,130.17208862304688,130.53536987304688,132.2275390625,5881972.0,115.32670593261719,134.8202667236328,UP,1.9608076195892201
133.2218017578125,131.5487518310547,131.74952697753906,133.04971313476562,7577329.0,116.04379272460938,134.8929229736328,UP,1.3853542374797911
139.3785858154297,136.28106689453125,137.0172119140625,137.5621337890625,17228038.0,119.97944641113281,133.70745544433595,DW,-2.8021361973326955
138.0592803955078,135.89866638183594,137.85850524902344,136.58700561523438,5918059.0,119.12895202636719,132.54110717773438,DW,-2.962140080072695
137.5908203125,134.28298950195312,137.08413696289062,134.3785858154297,5836889.0,117.20281982421875,133.14722595214843,DW,-0.9163363759256558
133.91014099121094,132.02676391601562,132.4091796875,132.52389526367188,4358264.0,115.5851821899414,134.6099426269531,UP,1.5740914943156492
134.29254150390625,132.64817810058594,133.36520385742188,133.41299438476562,3610374.0,116.36062622070312,136.43786010742187,UP,2.267294678906969
133.44168090820312,131.5487518310547,133.04971313476562,131.63479614257812,3194275.0,114.8097152709961,140.00191345214844,UP,6.356311214633256
130.9464569091797,129.034423828125,130.74569702148438,130.75526428222656,5290563.0,114.0426025390625,143.82409057617187,UP,9.994875820630146
137.71510314941406,134.5984649658203,136.6156768798828,137.4091796875,19868352.0,119.8460464477539,145.674951171875,UP,6.015443439203446
140.8030548095703,137.5717010498047,137.90631103515625,139.8374786376953,9295488.0,121.96398162841797,147.2351806640625,UP,5.290214110291485
142.81069946289062,140.420654296875,141.28106689453125,142.55258178710938,5879566.0,124.33201599121094,148.07074584960938,UP,3.870967465703941
150.51625061035156,143.54684448242188,143.6042022705078,149.45506286621094,15048593.0,130.3522491455078,147.87571716308594,DW,-1.0567361672710929
151.76864624023438,148.5850830078125,149.92352294921875,149.86614990234375,8786923.0,130.71083068847656,147.40726623535156,DW,-1.6407198480740706
148.69981384277344,146.1950225830078,147.7533416748047,146.66348266601562,6718876.0,129.25323486328125,146.88910217285155,UP,0.15383482154839484
147.64817810058594,144.91395568847656,146.24282836914062,147.6386260986328,5480831.0,130.1126251220703,146.25238952636718,DW,-0.9389389544573036
148.3938751220703,146.0133819580078,148.29827880859375,146.73040771484375,4011515.0,129.3122100830078,145.75143127441407,DW,-0.6671939754520559
148.75717163085938,146.76864624023438,146.988525390625,148.47991943359375,4641939.0,130.85403442382812,144.9694061279297,DW,-2.3643017312075703
148.02102661132812,146.66348266601562,147.58126831054688,147.52389526367188,3996452.0,130.01150512695312,144.1147216796875,DW,-2.3109297499846364
147.76290893554688,143.18356323242188,147.62905883789062,144.07266235351562,6379763.0,126.96998596191406,143.29827575683595,DW,-0.5374972489781159
144.72274780273438,143.0592803955078,143.2026824951172,144.45506286621094,3496778.0,127.30696868896484,141.50286560058595,DW,-2.0436786409896945
145.2103271484375,143.69981384277344,144.87571716308594,144.22561645507812,2858613.0,127.10474395751953,139.3785827636719,DW,-3.360730091187332
144.9521942138672,142.93499755859375,144.17782592773438,144.56979370117188,3013003.0,127.40806579589844,135.91586608886718,DW,-5.98598600077725
144.397705078125,142.29444885253906,144.397705078125,143.25047302246094,3699597.0,126.245361328125,132.1510482788086,DW,-7.748263939004247
141.53919982910156,138.9866180419922,139.11090087890625,139.9904327392578,5703210.0,123.37232208251953,129.83173675537108,DW,-7.256707322855433
140.602294921875,135.0478057861328,140.06692504882812,135.47801208496094,6497229.0,119.39559173583984,127.38240661621094,DW,-5.975586255039733
137.72467041015625,133.46080017089844,136.6156768798828,133.6042022705078,5656663.0,117.74418640136719,126.32504577636719,DW,-5.448299058290507
132.5908203125,127.16061401367188,131.20458984375,127.25621032714844,8808471.0,112.1497802734375,125.6443588256836,DW,-1.2666191279161279
125.3250503540039,120.80306243896484,124.26386260986328,124.42638397216797,13607832.0,109.65587615966797,125.18164367675782,UP,0.60699321195317
128.52772521972656,122.32313537597656,125.0,128.3938751220703,8923844.0,113.15238952636719,122.02868194580078,DW,-4.957552040716762
