High,Low,Open,Close,Volume,Adj Close,Forward Return,Up/Dw,Rate
59.38999938964844,58.869998931884766,59.099998474121094,59.290000915527344,4732000.0,53.394989013671875,57.92399978637695,DW,-2.303931705274525
59.47999954223633,59.0099983215332,59.470001220703125,59.20000076293945,5002100.0,53.31393814086914,57.49599990844727,DW,-2.8783797846822483
58.810001373291016,58.02000045776367,58.5,58.5099983215332,5161800.0,52.69253921508789,57.12799987792969,DW,-2.3619868112265916
57.790000915527344,56.81999969482422,57.06999969482422,57.709999084472656,6869200.0,51.97208023071289,56.927999877929686,DW,-1.3550497642502535
57.689998626708984,57.13999938964844,57.529998779296875,57.15999984741211,4006800.0,51.476768493652344,56.81399993896484,DW,-0.6053182459253164
57.5099983215332,57.029998779296875,57.20000076293945,57.040000915527344,5627500.0,51.36870193481445,56.4,DW,-1.1220212223964483
57.560001373291016,56.86000061035156,57.349998474121094,57.060001373291016,5775400.0,51.3867073059082,56.02599945068359,DW,-1.812130910833495
57.150001525878906,56.58000183105469,57.099998474121094,56.66999816894531,5285000.0,51.03548812866211,55.76199951171875,DW,-1.6022563729746857
56.779998779296875,56.189998626708984,56.52000045776367,56.709999084472656,6235800.0,51.07150650024414,55.30399932861328,DW,-2.479280159685883
57.20000076293945,56.470001220703125,56.689998626708984,56.59000015258789,6866500.0,50.96343994140625,54.9739990234375,DW,-2.8556301904807295
55.81999969482422,54.4900016784668,55.470001220703125,54.970001220703125,10158500.0,49.50450897216797,54.95599899291992,DW,-0.025472489489281845
55.27000045776367,54.400001525878906,54.75,55.189998626708984,12176100.0,49.702640533447266,54.6859992980957,DW,-0.9132077208811058
55.4900016784668,55.11000061035156,55.31999969482422,55.349998474121094,9546400.0,49.84672927856445,54.32399978637695,DW,-1.8536562168540038
54.9900016784668,54.36000061035156,54.88999938964844,54.41999816894531,9490600.0,49.00920104980469,54.2120002746582,DW,-0.38220856539058917
55.02000045776367,54.45000076293945,54.54999923706055,54.939998626708984,6804900.0,49.47749710083008,53.944000244140625,DW,-1.8128838869030415
55.0099983215332,54.349998474121094,54.790000915527344,54.880001068115234,7107800.0,49.4234619140625,53.81800003051758,DW,-1.9351330483385614
54.86000061035156,53.5,54.86000061035156,53.84000015258789,6179500.0,48.48686599731445,53.694000244140625,DW,-0.27117367762534816
53.709999084472656,52.869998931884766,53.0,53.540000915527344,6296200.0,48.21669387817383,53.72399978637695,UP,0.3436661705327769
54.400001525878906,53.66999816894531,53.84000015258789,53.86000061035156,5965200.0,48.5048713684082,53.795999908447264,DW,-0.11882788930380693
54.36000061035156,53.529998779296875,53.97999954223633,53.599998474121094,5026600.0,48.270721435546875,54.11600036621094,UP,0.9626901245883063
54.31999969482422,53.18000030517578,53.189998626708984,54.25,6190800.0,48.85609436035156,54.226000213623045,DW,-0.04423923756120654
53.90999984741211,53.04999923706055,53.7599983215332,53.220001220703125,6355100.0,47.92851257324219,54.50599975585938,UP,2.4163820098823794
54.25,53.54999923706055,53.56999969482422,53.689998626708984,6336900.0,48.351776123046875,54.69599990844726,UP,1.8737219360587323
54.84000015258789,54.189998626708984,54.380001068115234,54.220001220703125,5512200.0,48.82908248901367,54.837999725341795,UP,1.1397980278958324
55.38999938964844,54.810001373291016,55.0,55.20000076293945,6071600.0,49.711639404296875,54.75999984741211,DW,-0.7971030968223338
55.599998474121094,54.72999954223633,55.52000045776367,54.79999923706055,4608800.0,49.351409912109375,54.83600006103516,UP,0.06569493517486016
54.7400016784668,54.29999923706055,54.63999938964844,54.619998931884766,3626700.0,49.18931198120117,54.934000396728514,UP,0.5748836890958785
54.63999938964844,54.099998474121094,54.439998626708984,54.63999938964844,5602700.0,49.20731735229492,54.89000015258789,UP,0.4575416649561914
55.310001373291016,54.70000076293945,54.709999084472656,54.93000030517578,5309400.0,49.46849060058594,54.854000091552734,DW,-0.13835829819918233
55.689998626708984,54.790000915527344,55.2599983215332,54.810001373291016,4112400.0,49.36042022705078,54.85199966430664,UP,0.0766252325548917
55.369998931884766,54.47999954223633,54.65999984741211,55.18000030517578,4928100.0,49.69363021850586,54.725999450683595,DW,-0.822763414246668
55.33000183105469,54.84000015258789,55.209999084472656,55.11000061035156,4351500.0,49.630592346191406,54.31999969482422,DW,-1.433498288473897
55.099998474121094,53.79999923706055,54.880001068115234,54.41999816894531,5591200.0,49.00920104980469,53.58000030517578,DW,-1.543546291864589
54.880001068115234,54.61000061035156,54.70000076293945,54.75,4219800.0,49.30638885498047,52.5620002746582,DW,-3.9963465303046517
55.22999954223633,54.52000045776367,54.56999969482422,54.79999923706055,4906200.0,49.351409912109375,51.10600051879883,DW,-6.740873667318434
54.689998626708984,54.04999923706055,54.52000045776367,54.54999923706055,5666000.0,49.12627029418945,49.48400039672852,DW,-9.286890762942955
53.599998474121094,52.95000076293945,53.04999923706055,53.08000183105469,7773800.0,47.802425384521484,48.5,DW,-8.628488457163423
53.33000183105469,50.54999923706055,53.029998779296875,50.720001220703125,10564600.0,45.67708206176758,47.5759994506836,DW,-6.198741510944986
51.45000076293945,49.650001525878906,51.189998626708984,49.65999984741211,12018000.0,44.72246551513672,46.975999450683595,DW,-5.404753131243481
49.58000183105469,47.5099983215332,48.70000076293945,47.52000045776367,13413900.0,42.79524612426758,46.22799911499023,DW,-2.71885801836594
46.709999084472656,44.90999984741211,46.0099983215332,46.439998626708984,24626100.0,41.82262420654297,45.42999954223633,DW,-2.1748473607657983
48.15999984741211,45.5099983215332,46.47999954223633,48.15999984741211,12673900.0,43.371604919433594,43.06199951171875,DW,-10.585548903333933
